Holder,Shares,Date Reported,% Out,Value,ABV
"Ariel Investments, LLC",14007288,2021-09-29,0.1888,139652661,OSW
Capital Research Global Investors,5989646,2021-09-29,0.08070000000000001,59716770,OSW
"Franklin Resources, Inc.",5515094,2021-09-29,0.07440000000000001,54985487,OSW
"Channing Capital Management, LLC",5157258,2021-09-29,0.0695,51417862,OSW
Blackrock Inc.,3693469,2021-09-29,0.049800000000000004,36823885,OSW
New South Capital Management Inc,3449038,2021-09-29,0.04650000000000001,34386908,OSW
"Ameriprise Financial, Inc.",3127532,2021-09-29,0.042199999999999994,31181494,OSW
Granahan Investment Management Inc.,3029575,2021-09-29,0.0408,30204862,OSW
"Times Square Capital Management, LLC",2659000,2021-09-29,0.0358,26510230,OSW
"Select Equity Group, Inc.",2427421,2021-09-29,0.0327,24201387,OSW
