Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",165090,2021-09-29,0.0181,2699221,KOSS
Dimensional Fund Advisors LP,146611,2021-09-29,0.016,2397089,KOSS
Blackrock Inc.,55836,2021-09-29,0.0060999999999999995,912918,KOSS
"Jane Street Group, LLC",42108,2021-09-29,0.0046,688465,KOSS
"Geode Capital Management, LLC",39032,2021-09-29,0.0043,638173,KOSS
Millennium Management LLC,16414,2021-09-29,0.0018,268368,KOSS
LPL Financial LLC,15258,2021-09-29,0.0017000000000000001,249468,KOSS
Northern Trust Corporation,14197,2021-09-29,0.0016,232120,KOSS
State Street Corporation,13874,2021-09-29,0.0015,226839,KOSS
Citadel Advisors LLC,11644,2021-09-29,0.0013,190379,KOSS
