Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",225300,2021-09-29,0.0059,279372,CHNR
Citadel Advisors LLC,30675,2021-09-29,0.0008,38037,CHNR
"Two Sigma Advisers, LP",15400,2021-09-29,0.0004,19096,CHNR
HRT Financial LLC,12475,2021-09-29,0.0003,15469,CHNR
"Geode Capital Management, LLC",12136,2021-09-29,0.0003,15048,CHNR
"Hudock, Inc.",12000,2021-09-29,0.0003,14880,CHNR
