Holder,Shares,Date Reported,% Out,Value,ABV
"Baupost Group, Inc,.(The) LLC",2500000,2021-09-29,0.0542,24725000,AGCB
"Clearlake Capital Group, LP",2500000,2021-09-29,0.0542,24725000,AGCB
Massachusetts Financial Services Co.,2473244,2021-09-29,0.0536,24460383,AGCB
"Tiger Global Management, LLC",1996000,2021-09-29,0.0433,19740440,AGCB
"Holocene Advisors, LP",1736682,2021-09-29,0.0377,17175784,AGCB
JS Capital Management LLC,1500000,2021-09-29,0.0325,14835000,AGCB
Appaloosa LP,1500000,2021-09-29,0.0325,14835000,AGCB
Maverick Capital Ltd.,1478793,2021-09-29,0.0321,14625262,AGCB
Adage Capital Partners GP L.L.C.,1325000,2021-09-29,0.0287,13104250,AGCB
"Third Point, LLC",1285000,2021-09-29,0.0279,12708650,AGCB
