Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",344993,2021-09-29,0.0315,900086,RELI
"Geode Capital Management, LLC",50861,2021-09-29,0.0046,132696,RELI
"Renaissance Technologies, LLC",39900,2021-09-29,0.0036,104099,RELI
Northern Trust Corporation,18754,2021-09-29,0.0017000000000000001,48929,RELI
