Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7862608,2021-09-29,0.16149999999999998,147502526,ADTN
"Vanguard Group, Inc. (The)",5430565,2021-09-29,0.1116,101877399,ADTN
Bank Of New York Mellon Corporation,3350572,2021-09-29,0.0688,62856730,ADTN
Dimensional Fund Advisors LP,2507673,2021-09-29,0.051500000000000004,47043945,ADTN
Fuller & Thaler Asset Management Inc.,2126219,2021-09-29,0.0437,39887868,ADTN
Victory Capital Management Inc.,1951830,2021-09-29,0.0401,36616330,ADTN
Westwood Holdings Group Inc.,1937598,2021-09-29,0.0398,36349338,ADTN
State Street Corporation,1703928,2021-09-29,0.035,31965689,ADTN
"Renaissance Technologies, LLC",1225373,2021-09-29,0.0252,22987997,ADTN
Royce & Associates LP,1082421,2021-09-29,0.0222,20306217,ADTN
