Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,3073221,2021-09-29,0.0187,18867118,NFGC
Invesco Ltd.,909987,2021-09-29,0.0055000000000000005,5586592,NFGC
Bank of Montreal/Can/,501853,2021-09-29,0.0031,3080975,NFGC
Integrated Advisors Network LLC,217250,2021-09-29,0.0013,1333741,NFGC
Royal Bank of Canada,33969,2021-09-29,0.0002,208542,NFGC
"Osterweis Capital Management, Inc.",31250,2021-09-29,0.0002,191850,NFGC
"Advisor Group, Inc.",29500,2021-09-29,0.0002,181106,NFGC
Payson (H.M.) & Company,26700,2021-09-29,0.0002,163916,NFGC
Lincoln Capital Corp,25000,2021-12-30,0.0002,178750,NFGC
1832 Asset Management L.P.,25000,2021-09-29,0.0002,153480,NFGC
