Holder,Shares,Date Reported,% Out,Value,ABV
Credit Agricole S.A.,209094,2021-09-29,0.0102,828012,OCG
Marshall Wace LLP,79474,2021-09-29,0.0039000000000000003,314717,OCG
"Susquehanna International Group, LLP",26431,2021-09-29,0.0013,104666,OCG
"Renaissance Technologies, LLC",24000,2021-09-29,0.0012,95040,OCG
HRT Financial LLC,23718,2021-09-29,0.0012,93923,OCG
Citadel Advisors LLC,19840,2021-09-29,0.001,78566,OCG
Bank of America Corporation,4372,2021-09-29,0.0002,17313,OCG
UBS Group AG,1954,2021-09-29,0.0001,7737,OCG
