Holder,Shares,Date Reported,% Out,Value,ABV
Weiss Asset Management LP,1485000,2021-09-29,0.099,14924250,CENQU
Shaolin Capital Management LLC,1485000,2021-09-29,0.099,14924250,CENQU
"Yakira Capital Management, Inc.",1484900,2021-09-29,0.099,14923245,CENQU
"Highbridge Capital Management, LLC.",1410000,2021-09-29,0.094,14170500,CENQU
"Rivernorth Capital Management, Llc",736239,2021-09-29,0.049100000000000005,7399201,CENQU
"Saba Capital Management, L.P.",624800,2021-09-29,0.0417,6279240,CENQU
"Wolverine Asset Management, LLC",608129,2021-09-29,0.0405,6111696,CENQU
Beryl Capital Management LLC,512036,2021-09-29,0.0341,5145961,CENQU
Context Advisory LLC,500400,2021-09-29,0.0334,5029020,CENQU
Starboard Value LP,500000,2021-09-29,0.0333,5025000,CENQU
