Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",85938,2021-09-29,0.019,310236,ARTW
"Geode Capital Management, LLC",32042,2021-09-29,0.0070999999999999995,115671,ARTW
"Bridgeway Capital Management, Inc.",30000,2021-09-29,0.0066,108300,ARTW
D.A. Davidson & Co.,19527,2021-09-29,0.0043,70492,ARTW
"Shufro, Rose & Co., LLC",18784,2021-09-29,0.0040999999999999995,67810,ARTW
Dimensional Fund Advisors LP,14447,2021-09-29,0.0032,52153,ARTW
Bank Of New York Mellon Corporation,11689,2021-09-29,0.0026,42197,ARTW
"Raymond James Financial Services Advisors, Inc.",10703,2021-09-29,0.0024,38637,ARTW
Bank of America Corporation,4000,2021-09-29,0.0009,14440,ARTW
UBS Group AG,3105,2021-09-29,0.0007000000000000001,11209,ARTW
