Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",481145,2021-09-29,0.039,1732122,FSI
Essex Investment Management Co Inc,160478,2021-09-29,0.013000000000000001,577720,FSI
"Vanguard Group, Inc. (The)",151258,2021-09-29,0.0123,544528,FSI
UBS Group AG,123671,2021-09-29,0.01,445215,FSI
"Bridgeway Capital Management, Inc.",99907,2021-09-29,0.008100000000000001,359665,FSI
Dimensional Fund Advisors LP,51281,2021-09-29,0.0042,184611,FSI
"Koss-olinger Consulting, Llc",41874,2021-09-29,0.0034000000000000002,150746,FSI
"Perritt Capital Management, Inc.",31255,2021-09-29,0.0025,112518,FSI
"Regal Investment Advisors, LLC",30585,2021-09-29,0.0025,110106,FSI
Citadel Advisors LLC,20968,2021-09-29,0.0017000000000000001,75484,FSI
