Holder,Shares,Date Reported,% Out,Value,ABV
"Fred Alger Management, LLC",5669796,2021-09-29,0.1225,377098131,CYRX
Blackrock Inc.,2919188,2021-09-29,0.06309999999999999,194155193,CYRX
Invesco Ltd.,2630923,2021-09-29,0.056799999999999996,174982688,CYRX
"Vanguard Group, Inc. (The)",2316704,2021-09-29,0.05,154083983,CYRX
"Chevy Chase Trust Holdings, Inc.",2035870,2021-09-29,0.044000000000000004,135405713,CYRX
Macquarie Group Limited,1449003,2021-09-29,0.0313,96373189,CYRX
Victory Capital Management Inc.,1368665,2021-09-29,0.0296,91029909,CYRX
"Granite Investment Partners, LLC",1107266,2021-09-29,0.0239,73644261,CYRX
"ClearBridge Investments, LLC",989807,2021-09-29,0.021400000000000002,65832063,CYRX
Blackstone Inc,953396,2021-09-29,0.0206,63410367,CYRX
