Holder,Shares,Date Reported,% Out,Value,ABV
HGC Investment Management Inc.,925000,2021-09-29,0.0925,9490500,CNTQU
Polar Asset Management Partners Inc.,835000,2021-09-29,0.08349999999999999,8567100,CNTQU
Periscope Capital Inc.,570000,2021-09-29,0.057,5848200,CNTQU
Mangrove Partners,400000,2021-09-29,0.04,4104000,CNTQU
"Basso Capital Management, L.P.",350000,2021-09-29,0.035,3591000,CNTQU
Walleye Capital LLC,240000,2021-09-29,0.024,2462400,CNTQU
"Rivernorth Capital Management, Llc",237556,2021-09-29,0.023799999999999998,2437324,CNTQU
Walleye Trading LLC,135000,2021-09-29,0.013500000000000002,1385100,CNTQU
Millennium Management LLC,110000,2021-09-29,0.011000000000000001,1128600,CNTQU
Magnetar Financial LLC,85000,2021-09-29,0.0085,872100,CNTQU
