Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3483470,2021-09-29,0.1757,154840241,TCMD
"Fred Alger Management, LLC",2134801,2021-09-29,0.10769999999999999,94891904,TCMD
"Champlain Investment Partners, LLC",1742465,2021-09-29,0.08789999999999999,77452569,TCMD
Geneva Capital Management LLC,1427512,2021-09-29,0.07200000000000001,63452908,TCMD
Macquarie Group Limited,1319088,2021-09-29,0.0665,58633461,TCMD
"Vanguard Group, Inc. (The)",1299970,2021-09-29,0.06559999999999999,57783666,TCMD
State Street Corporation,762394,2021-09-29,0.0385,33888413,TCMD
Morgan Stanley,658051,2021-09-29,0.0332,29250366,TCMD
Nuveen Asset Management,352581,2021-09-29,0.0178,15672225,TCMD
"Geode Capital Management, LLC",330616,2021-09-29,0.0167,14695881,TCMD
