Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,2956470,2021-09-29,0.08449999999999999,29239488,ANZUU
"Aristeia Capital, LLC",2671927,2021-09-29,0.07629999999999999,26425358,ANZUU
Magnetar Financial LLC,1505520,2021-09-29,0.043,14889592,ANZUU
BlueCrest Capital Management Ltd,1445000,2021-09-29,0.041299999999999996,14291050,ANZUU
"Bracebridge Capital, LLC",786470,2021-09-29,0.0225,7778188,ANZUU
Millennium Management LLC,733120,2021-09-29,0.0209,7250556,ANZUU
"Silver Rock Financial, LP",729522,2021-09-29,0.0208,7214972,ANZUU
"Jane Street Group, LLC",624496,2021-09-29,0.0178,6176265,ANZUU
"Boothbay Fund Management, LLC",483872,2021-09-29,0.0138,4785494,ANZUU
Longfellow Investment Management Co. LLC,479457,2021-09-29,0.0137,4741829,ANZUU
