Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",8903300,2021-09-29,0.0588,13265917,WRN
Claret Asset Management Corp,3698800,2021-09-29,0.024399999999999998,5511212,WRN
"Franklin Resources, Inc.",3200000,2021-09-29,0.021099999999999997,4768000,WRN
"Russell Investments Group, Ltd.",489919,2021-09-29,0.0032,729979,WRN
Jacob Asset Management of New York LLC,350000,2021-09-29,0.0023,521500,WRN
"Renaissance Technologies, LLC",166770,2021-09-29,0.0011,248487,WRN
Millennium Management LLC,131256,2021-09-29,0.0009,195571,WRN
Royal Bank of Canada,81413,2021-09-29,0.0005,121305,WRN
Citadel Advisors LLC,76971,2021-09-29,0.0005,114686,WRN
Banque Cantonale Vaudoise,53276,2021-09-29,0.0004,79381,WRN
