Holder,Shares,Date Reported,% Out,Value,ABV
Mitsubishi UFJ Financial Group Inc,377085167,2021-09-29,0.2101,36694157600,MS
State Street Corporation,127805645,2021-09-29,0.0712,12436767314,MS
"Vanguard Group, Inc. (The)",118588683,2021-09-29,0.0661,11539864742,MS
Blackrock Inc.,113197098,2021-09-29,0.06309999999999999,11015209606,MS
Price (T.Rowe) Associates Inc,53543625,2021-09-29,0.0298,5210330148,MS
"FMR, LLC",43032639,2021-09-29,0.024,4187506101,MS
"Wellington Management Group, LLP",42695321,2021-09-29,0.023799999999999998,4154681686,MS
JP Morgan Chase & Company,42013266,2021-09-29,0.023399999999999997,4088310914,MS
"Geode Capital Management, LLC",23667279,2021-09-29,0.0132,2303062919,MS
Bank of America Corporation,23097353,2021-09-29,0.0129,2247603420,MS
