Holder,Shares,Date Reported,% Out,Value,ABV
TCI Fund Management Ltd,55860385,2021-09-29,0.0601,3634835251,CP
Royal Bank of Canada,41026442,2021-09-29,0.0441,2669590580,CP
"WCM Investment Management, LLC",32046704,2021-09-29,0.0345,2085279029,CP
Egerton Capital (UK) LLP,28753046,2021-09-29,0.030899999999999997,1870960703,CP
"FMR, LLC",28499240,2021-09-29,0.030699999999999998,1854445546,CP
FIL LTD,22392073,2021-09-29,0.0241,1457052190,CP
"Vanguard Group, Inc. (The)",20704103,2021-09-29,0.0223,1347215982,CP
Bank of Montreal/Can/,20197209,2021-09-29,0.0217,1314232389,CP
Massachusetts Financial Services Co.,19139622,2021-09-29,0.0206,1245415203,CP
Mackenzie Financial Corporation,18425449,2021-09-29,0.019799999999999998,1198943966,CP
