Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,776839,2021-09-29,0.056299999999999996,7527569,IBER
Hudson Bay Capital Management Lp,617001,2021-09-29,0.0447,5978739,IBER
Polar Asset Management Partners Inc.,500000,2021-09-29,0.0362,4845000,IBER
Linden Advisors LP,450000,2021-09-29,0.0326,4360500,IBER
Marshall Wace LLP,449994,2021-09-29,0.0326,4360441,IBER
Sculptor Capital Lp,425000,2021-09-29,0.0308,4118250,IBER
Spring Creek Capital LLC,400000,2021-09-29,0.028999999999999998,3876000,IBER
Vestcor Inc,400000,2021-09-29,0.028999999999999998,3876000,IBER
Millennium Management LLC,335990,2021-09-29,0.024300000000000002,3255743,IBER
"Moore Capital Management, LP",300000,2021-09-29,0.0217,2907000,IBER
