Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",4029189,2021-09-29,0.09789999999999999,10637058,EVGN
Morgan Stanley,457225,2021-09-29,0.0111,1207074,EVGN
"Renaissance Technologies, LLC",265200,2021-09-29,0.0064,700128,EVGN
"SilverArc Capital Management, LLC",248327,2021-09-29,0.006,655583,EVGN
Senvest Management LLC,230606,2021-09-29,0.005600000000000001,608799,EVGN
JP Morgan Chase & Company,175933,2021-09-29,0.0043,464463,EVGN
Royal Bank of Canada,81155,2021-09-29,0.002,214249,EVGN
"PDT Partners, LLC",77400,2021-09-29,0.0019,204336,EVGN
Citadel Advisors LLC,75363,2021-09-29,0.0018,198958,EVGN
LPL Financial LLC,72060,2021-09-29,0.0018,190238,EVGN
