Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,19466824,2021-09-29,0.16269999999999998,373957689,CNK
"Vanguard Group, Inc. (The)",11227973,2021-09-29,0.09390000000000001,215689361,CNK
"Wellington Management Group, LLP",10386092,2021-09-29,0.0868,199516827,CNK
"FMR, LLC",5374712,2021-09-29,0.0449,103248217,CNK
Polaris Capital Management Inc,3853658,2021-09-29,0.0322,74028770,CNK
State Street Corporation,3595650,2021-09-29,0.0301,69072436,CNK
"Goldman Sachs Group, Inc.",3079893,2021-09-29,0.025699999999999997,59164744,CNK
Price (T.Rowe) Associates Inc,2666380,2021-09-29,0.0223,51221159,CNK
Invesco Ltd.,2506115,2021-09-29,0.0209,48142469,CNK
Barclays PLC,2245921,2021-09-29,0.018799999999999997,43144142,CNK
