Holder,Shares,Date Reported,% Out,Value,ABV
"Saba Capital Management, L.P.",1842747,2021-09-29,0.053399999999999996,17874645,TWNI
Glazer Capital LLC,1619256,2021-09-29,0.046900000000000004,15706783,TWNI
Citadel Advisors LLC,1250596,2021-09-29,0.0362,12130781,TWNI
Hudson Bay Capital Management Lp,1146753,2021-09-29,0.0332,11123504,TWNI
Sculptor Capital Lp,1002600,2021-09-29,0.0291,9725220,TWNI
Beryl Capital Management LLC,990717,2021-09-29,0.0287,9609954,TWNI
Marshall Wace LLP,848846,2021-09-29,0.0246,8233806,TWNI
Nomura Holdings Inc.,754800,2021-09-29,0.0219,7321560,TWNI
Polar Asset Management Partners Inc.,750000,2021-09-29,0.0217,7275000,TWNI
"Radcliffe Capital Management, L.P.",689674,2021-09-29,0.02,6689837,TWNI
