Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,6204673,2021-09-29,0.168,530623634,AWR
"Vanguard Group, Inc. (The)",4472690,2021-09-29,0.1211,382504448,AWR
State Street Corporation,3108139,2021-09-29,0.0842,265808047,AWR
Pictet Asset Management SA,1061133,2021-09-29,0.0287,90748094,AWR
First Trust Advisors Lp,971778,2021-09-29,0.0263,83106454,AWR
Invesco Ltd.,771231,2021-09-29,0.0209,65955675,AWR
Dimensional Fund Advisors LP,727839,2021-09-29,0.0197,62244791,AWR
"Geode Capital Management, LLC",631338,2021-09-29,0.0171,53992025,AWR
Northern Trust Corporation,519544,2021-09-29,0.0141,44431402,AWR
JP Morgan Chase & Company,467755,2021-09-29,0.0127,40002407,AWR
