Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,6823815,2021-09-29,0.0789,55204663,DRD
"Renaissance Technologies, LLC",1045113,2021-09-29,0.0121,8454964,DRD
"AQR Capital Management, LLC",664598,2021-09-29,0.0077,5376597,DRD
Blackrock Inc.,469389,2021-09-29,0.0054,3797357,DRD
Ruffer LLP,391730,2021-09-29,0.0045000000000000005,3169095,DRD
Virtus ETF Advisers LLC,148913,2021-09-29,0.0017000000000000001,1204706,DRD
"U.S. Global Investors, Inc.",100000,2021-09-29,0.0012,809000,DRD
"Susquehanna International Group, LLP",99286,2021-09-29,0.0011,803223,DRD
Marshall Wace LLP,58117,2021-09-29,0.0007000000000000001,470166,DRD
Citadel Advisors LLC,57542,2021-09-29,0.0007000000000000001,465514,DRD
