Holder,Shares,Date Reported,% Out,Value,ABV
Pinpoint Asset Management Limited,187800,2021-09-29,0.0097,1936218,NCTY
"Susquehanna International Group, LLP",142042,2021-09-29,0.0073,1464453,NCTY
"Jane Street Group, LLC",67189,2021-09-29,0.0034999999999999996,692718,NCTY
Citadel Advisors LLC,58195,2021-09-29,0.003,599990,NCTY
"Sabby Management, LLC",52691,2021-09-29,0.0027,543244,NCTY
"Group One Trading, L.P.",48841,2021-09-29,0.0025,503550,NCTY
Twinbeech Capital LP,48465,2021-09-29,0.0025,499674,NCTY
Citigroup Inc.,46275,2021-09-29,0.0024,477095,NCTY
Paloma Partners Management Co,35412,2021-09-29,0.0018,365097,NCTY
Virtu Financial LLC,30618,2021-09-29,0.0016,315671,NCTY
