Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",766869,2021-09-29,0.023,3765326,HMLP
Invesco Ltd.,481070,2021-09-29,0.0144,2362053,HMLP
"Prescott Group Capital Management, L.L.C.",265559,2021-09-29,0.008,1303894,HMLP
"Huber Capital Management, LLC",117694,2021-09-29,0.0034999999999999996,577877,HMLP
Gsa Capital Partners Llp,117527,2021-09-29,0.0034999999999999996,577057,HMLP
Citadel Advisors LLC,112872,2021-09-29,0.0034000000000000002,554201,HMLP
Engineers Gate Manager LP,91714,2021-09-29,0.0027,450315,HMLP
Morgan Stanley,86448,2021-09-29,0.0026,424459,HMLP
"Occudo Quantitative Strategies, LP",72538,2021-09-29,0.0022,356161,HMLP
Millennium Management LLC,70274,2021-09-29,0.0021,345045,HMLP
