Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,914071,2021-09-29,0.1275,32495224,SMLP
"ECP ControlCo, LLC",362571,2021-09-29,0.0506,12889399,SMLP
Ares Management Llc,271628,2021-09-29,0.0379,9656375,SMLP
JP Morgan Chase & Company,233225,2021-09-29,0.0325,8291148,SMLP
Bank of America Corporation,188236,2021-09-29,0.0263,6691789,SMLP
Nomura Asset Management Company Limited,150630,2021-09-29,0.021,5354896,SMLP
Liberty Mutual Group Asset Management Inc.,143280,2021-09-29,0.02,5093604,SMLP
Morgan Stanley,96518,2021-09-29,0.013500000000000002,3431214,SMLP
First Trust Advisors Lp,66790,2021-09-29,0.009300000000000001,2374384,SMLP
"CQS (US), LLC",56653,2021-09-29,0.0079,2014014,SMLP
