Holder,Shares,Date Reported,% Out,Value,ABV
Adage Capital Partners GP L.L.C.,2000000,2021-09-29,0.0348,19460000,LGAC
Millennium Management LLC,1941496,2021-09-29,0.0338,18890756,LGAC
Marshall Wace LLP,1908017,2021-09-29,0.0332,18565005,LGAC
Citadel Advisors LLC,1701084,2021-09-29,0.0296,16551547,LGAC
RP Investment Advisors LP,1258757,2021-09-29,0.0219,12247705,LGAC
Hudson Bay Capital Management Lp,1205335,2021-09-29,0.021,11727909,LGAC
Blackstone Inc,1200000,2021-09-29,0.0209,11676000,LGAC
"Wellington Management Group, LLP",1023083,2021-09-29,0.0178,9954597,LGAC
"Bain Capital Credit, LP",1018600,2021-09-29,0.0177,9910978,LGAC
Eisler Capital (uk) Ltd.,900000,2021-09-29,0.015700000000000002,8757000,LGAC
