Holder,Shares,Date Reported,% Out,Value,ABV
"Third Security, LLC",82380436,2021-09-29,0.3985,411078375,PGEN
"Vanguard Group, Inc. (The)",9191009,2021-09-29,0.044500000000000005,45863134,PGEN
"Miller Value Partners, LLC",8059121,2021-09-29,0.039,40215013,PGEN
Blackrock Inc.,7172311,2021-09-29,0.0347,35789831,PGEN
State Street Corporation,4849807,2021-09-29,0.0235,24200536,PGEN
Iridian Asset Management LLC,4443715,2021-09-29,0.0215,22174137,PGEN
JP Morgan Chase & Company,1842588,2021-09-29,0.0089,9194514,PGEN
"Geode Capital Management, LLC",1566286,2021-09-29,0.0076,7815767,PGEN
Northern Trust Corporation,967887,2021-09-29,0.004699999999999999,4829756,PGEN
"MSD Partners, L.P.",960000,2021-09-29,0.0046,4790400,PGEN
