Holder,Shares,Date Reported,% Out,Value,ABV
"Goldman Sachs Group, Inc.",24272653,2021-09-29,0.0547,117479640,TAL
Baillie Gifford and Company,22065841,2021-09-29,0.049699999999999994,106798670,TAL
Blackrock Inc.,18853071,2021-09-29,0.0425,91248863,TAL
"Vanguard Group, Inc. (The)",16169998,2021-09-29,0.0364,78262790,TAL
"Yiheng Capital Management, L.P.",14353366,2021-09-29,0.0323,69470291,TAL
Ubs Asset Management Americas Inc,10084835,2021-09-29,0.0227,48810601,TAL
Krane Funds Advisors LLC,9525969,2021-09-29,0.0215,46105689,TAL
"Group One Trading, L.P.",8352457,2021-09-29,0.018799999999999997,40425891,TAL
State Street Corporation,8278006,2021-09-29,0.018600000000000002,40065549,TAL
Point72 Asia (Hong Kong) Ltd,7640923,2021-09-29,0.0172,36982067,TAL
