Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,1438215,2021-09-29,0.0521,14080124,POW
Adage Capital Partners GP L.L.C.,1200000,2021-09-29,0.0435,11748000,POW
Schonfeld Strategic Advisors LLC,917669,2021-09-29,0.0332,8983979,POW
Sculptor Capital Lp,852395,2021-09-29,0.030899999999999997,8344947,POW
Blackstone Inc,799998,2021-09-29,0.028999999999999998,7831980,POW
Nomura Holdings Inc.,700000,2021-09-29,0.0254,6853000,POW
Sage Rock Capital Management LP,687159,2021-09-29,0.024900000000000002,6727286,POW
Millennium Management LLC,652183,2021-09-29,0.0236,6384871,POW
Weiss Asset Management LP,651118,2021-09-29,0.0236,6374445,POW
Periscope Capital Inc.,579300,2021-09-29,0.021,5671347,POW
