Holder,Shares,Date Reported,% Out,Value,ABV
SIT Investment Associates Inc,1726881,2021-09-29,0.36469999999999997,21775969,EGF
"1607 Capital Partners, LLC",516896,2021-09-29,0.1092,6518058,EGF
"Lido Advisors, Llc",262221,2021-06-29,0.0554,3393139,EGF
Wells Fargo & Company,103978,2021-09-29,0.022000000000000002,1311162,EGF
"Guggenheim Capital, LLC",65402,2021-09-29,0.0138,824719,EGF
Fiera Capital Corporation,63635,2021-09-29,0.0134,802437,EGF
Chicago Partners Investment Group LLC,56864,2021-09-29,0.012,717055,EGF
"Shaker Financial Services, LLC",29834,2021-09-29,0.0063,376206,EGF
"Advisor Group, Inc.",22313,2021-09-29,0.004699999999999999,281366,EGF
Bank of America Corporation,10626,2021-09-29,0.0022,133993,EGF
