Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,645957,2021-09-29,0.0431,6401433,GHACU
Magnetar Financial LLC,618560,2021-09-29,0.0412,6129929,GHACU
HGC Investment Management Inc.,400000,2021-09-29,0.026699999999999998,3964000,GHACU
"TIG Advisors, LLC",350215,2021-09-29,0.0233,3470630,GHACU
Longfellow Investment Management Co. LLC,347366,2021-09-29,0.0232,3442397,GHACU
Shaolin Capital Management LLC,125668,2021-09-29,0.0084,1245369,GHACU
"Peak6 Investments, L.P.",100005,2021-09-29,0.0067,991049,GHACU
"Hound Partners, LLC",99733,2021-09-29,0.0066,988354,GHACU
Mint Tower Capital Management B.V.,99600,2021-09-29,0.0066,987036,GHACU
"Boothbay Fund Management, LLC",91023,2021-09-29,0.0060999999999999995,902037,GHACU
