Holder,Shares,Date Reported,% Out,Value,ABV
SIT Investment Associates Inc,216082,2021-09-29,0.0533,4420130,DYFN
UBS Group AG,117546,2021-09-29,0.028999999999999998,2404497,DYFN
"Corrado Advisors, LLC",65847,2021-09-29,0.016200000000000003,1346953,DYFN
Wells Fargo & Company,63629,2021-09-29,0.015700000000000002,1301582,DYFN
Matisse Capital,47000,2021-09-29,0.0116,961422,DYFN
"Advisor Group, Inc.",37147,2021-09-29,0.0092,759871,DYFN
"Foresight Wealth Management, LLC",26146,2021-09-29,0.0064,534837,DYFN
Morgan Stanley,25517,2021-09-29,0.0063,521970,DYFN
"Guggenheim Capital, LLC",16165,2021-09-29,0.004,330668,DYFN
"Mathes Company, Inc.",15125,2021-09-29,0.0037,309393,DYFN
