Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6200253,2021-09-29,0.0916,990428414,FIVN
Price (T.Rowe) Associates Inc,4325527,2021-09-29,0.0639,690959682,FIVN
Blackrock Inc.,3929335,2021-12-30,0.057999999999999996,539576282,FIVN
"Wellington Management Group, LLP",3072200,2021-12-30,0.0454,421874504,FIVN
Alkeon Capital Management LLC,3009147,2021-09-29,0.0444,480681141,FIVN
Whale Rock Capital Management LLC,2302006,2021-09-29,0.034,367722438,FIVN
JP Morgan Chase & Company,1978677,2021-09-29,0.0292,316073863,FIVN
Macquarie Group Limited,1875200,2021-12-30,0.0277,257502464,FIVN
Pictet Asset Management SA,1826985,2021-12-30,0.027000000000000003,250881580,FIVN
Eventide Asset Management LLC,1469015,2021-09-29,0.0217,234660456,FIVN
