Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",33865626,2021-09-29,0.085,5056476618,ETN
Blackrock Inc.,27445057,2021-09-29,0.0689,4097821460,ETN
JP Morgan Chase & Company,23834837,2021-09-29,0.059800000000000006,3558779512,ETN
State Street Corporation,16499695,2021-09-29,0.0414,2463569460,ETN
Massachusetts Financial Services Co.,14906014,2021-09-29,0.0374,2225616950,ETN
Bank of America Corporation,13845494,2021-09-29,0.0347,2067270709,ETN
"Wellington Management Group, LLP",9268236,2021-09-29,0.0233,1383840317,ETN
Norges Bank Investment Management,8699891,2020-12-30,0.0218,1045204904,ETN
"Geode Capital Management, LLC",6478988,2021-09-29,0.0163,967377698,ETN
Bank Of New York Mellon Corporation,6373086,2021-09-29,0.016,951565470,ETN
