Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1242010,2021-09-29,0.024,16655354,LBC
"Hotchkis & Wiley Capital Management, LLC",731061,2021-09-29,0.0141,9803528,LBC
Dimensional Fund Advisors LP,641503,2021-09-29,0.0124,8602555,LBC
"Vanguard Group, Inc. (The)",605238,2021-09-29,0.011699999999999999,8116241,LBC
"Maltese Capital Management, LLC",599618,2021-09-29,0.0116,8040877,LBC
State Street Corporation,393752,2021-09-29,0.0076,5280214,LBC
"Renaissance Technologies, LLC",299868,2021-09-29,0.0058,4021229,LBC
"Bridgeway Capital Management, Inc.",282097,2021-09-29,0.0055000000000000005,3782920,LBC
"Geode Capital Management, LLC",277776,2021-09-29,0.0054,3724976,LBC
Boston Partners,251731,2021-09-29,0.0049,3375712,LBC
