Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5448385,2021-09-29,0.1012,133430948,PRIM
Blackrock Inc.,4910919,2021-09-29,0.09119999999999999,120268406,PRIM
"Wellington Management Group, LLP",3488767,2021-09-29,0.06480000000000001,85439903,PRIM
Van Berkom & Associates Inc.,3255657,2021-09-29,0.0605,79731039,PRIM
Dimensional Fund Advisors LP,2364181,2021-09-29,0.043899999999999995,57898792,PRIM
Macquarie Group Limited,2031933,2021-09-29,0.0378,49762039,PRIM
"GW&K Investment Management, LLC",1344044,2021-09-29,0.025,32915637,PRIM
Fuller & Thaler Asset Management Inc.,1187989,2021-09-29,0.022099999999999998,29093850,PRIM
Royce & Associates LP,1159968,2021-09-29,0.0216,28407616,PRIM
State Street Corporation,1033284,2021-09-29,0.0192,25305125,PRIM
