Holder,Shares,Date Reported,% Out,Value,ABV
"Apollo Management Holdings, L.P.",42793451,2021-09-29,0.4457,4454798249,SNX
"FMR, LLC",5029959,2021-09-29,0.0524,523618731,SNX
"Vanguard Group, Inc. (The)",3951129,2021-09-29,0.0412,411312528,SNX
JP Morgan Chase & Company,3883787,2021-09-29,0.0405,404302226,SNX
Blackrock Inc.,3472842,2021-09-29,0.0362,361522852,SNX
"Abrams Bison Investments, LLC",2436211,2021-09-29,0.0254,253609565,SNX
Dimensional Fund Advisors LP,1821345,2021-09-29,0.019,189602014,SNX
State Street Corporation,1080979,2021-09-29,0.0113,112529913,SNX
Burgundy Asset Management Ltd.,1039504,2021-09-29,0.0108,108212366,SNX
Lyrical Asset Management LP,982755,2021-09-29,0.0102,102304795,SNX
