Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",8160584,2021-09-29,0.1493,205320293,IPSC
"Casdin Capital, LLC",3206380,2021-09-29,0.0587,80672520,IPSC
"Federated Hermes, Inc.",1164094,2021-09-29,0.0213,29288605,IPSC
"RA Capital Management, L.P.",914094,2021-09-29,0.0167,22998605,IPSC
"Avidity Partners Management, LP",739269,2021-09-29,0.013500000000000002,18600008,IPSC
Blackrock Inc.,648656,2021-09-29,0.011899999999999999,16320184,IPSC
Logos Global Management LP,639095,2021-09-29,0.011699999999999999,16079630,IPSC
"HHLR Advisors, LTD",614095,2021-09-29,0.011200000000000002,15450630,IPSC
Octagon Capital Advisors LP,602623,2021-09-29,0.011000000000000001,15161994,IPSC
Marshall Wace North America L.p.,571053,2021-09-29,0.0105,14367693,IPSC
