Holder,Shares,Date Reported,% Out,Value,ABV
"Voloridge Investment Management, LLC",156946,2021-09-29,0.0098,1271262,BCTX
"Redmond Asset Management, LLC",136593,2021-09-29,0.0086,1106403,BCTX
"Two Sigma Investments, LP",62139,2021-09-29,0.0039000000000000003,503325,BCTX
"Geode Capital Management, LLC",40302,2021-09-29,0.0025,326446,BCTX
"Jane Street Group, LLC",35232,2021-09-29,0.0022,285379,BCTX
"Summit Trail Advisors, LLC",35000,2021-09-29,0.0022,283500,BCTX
Virtu Financial LLC,32952,2021-09-29,0.0021,266911,BCTX
"Apollon Wealth Management, LLC",19400,2021-09-29,0.0012,157140,BCTX
"Eqis Capital Management, Inc.",16649,2021-09-29,0.001,134856,BCTX
Belvedere Trading Llc,13608,2021-09-29,0.0009,110224,BCTX
