Holder,Shares,Date Reported,% Out,Value,ABV
"SoftVest Advisors, LLC",2228369,2021-09-29,0.0478,12768554,PBT
Foundation Resource Management Inc,738620,2021-09-29,0.0158,4232292,PBT
Horizon Kinetics Asset Management LLC,327082,2021-09-29,0.006999999999999999,1874179,PBT
"Essex Financial Services, Inc.",264379,2021-09-29,0.005699999999999999,1514891,PBT
Morgan Stanley,212325,2021-09-29,0.0046,1216622,PBT
"Capital Analysts, LLC",156773,2021-09-29,0.0034000000000000002,898309,PBT
Captrust Financial Advisors,116771,2021-09-29,0.0025,669097,PBT
"Susquehanna International Group, LLP",106011,2021-09-29,0.0023,607443,PBT
"McGowan Group Asset Management, Inc.",98705,2021-09-29,0.0021,565579,PBT
LPL Financial LLC,69895,2021-09-29,0.0015,400498,PBT
