Holder,Shares,Date Reported,% Out,Value,ABV
Cevian Capital II Gp Ltd,5908838,2021-09-29,0.0675,506505593,ALV
Blackrock Inc.,2731055,2021-09-29,0.031200000000000002,234106034,ALV
Nordea Investment Management AB,1855192,2021-12-30,0.0212,191845404,ALV
"FMR, LLC",1800841,2021-09-29,0.0206,154368090,ALV
FIL LTD,1587160,2021-09-29,0.0181,136051355,ALV
"Vanguard Group, Inc. (The)",1584981,2021-09-29,0.0181,135864571,ALV
Dimensional Fund Advisors LP,1472393,2021-12-30,0.0168,152260160,ALV
State Street Corporation,1183874,2021-09-29,0.013500000000000002,101481679,ALV
"Tweedy Browne Company, L.L.C.",1113530,2021-09-29,0.0127,95451791,ALV
"Neuberger Berman Group, LLC",967306,2021-09-29,0.0111,82917470,ALV
