Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,31675311,2021-09-29,0.10869999999999999,124483972,FSM
Ruffer LLP,4345040,2021-09-29,0.0149,17076007,FSM
"Mirae Asset Global Investments Co., Ltd.",3830602,2021-09-29,0.0131,15054265,FSM
"Euro Pacific Asset Management, LLC",3205241,2021-09-29,0.011000000000000001,12596597,FSM
"ETF Managers Group, LLC",2991755,2021-09-29,0.0103,11757597,FSM
Morgan Stanley,2538493,2021-09-29,0.0087,9976277,FSM
Sprott Inc.,2089464,2021-09-29,0.0072,8211593,FSM
"Susquehanna International Group, LLP",2054072,2021-09-29,0.006999999999999999,8072502,FSM
CoreCommodity Management LLC,1446032,2021-09-29,0.005,5682905,FSM
"Voloridge Investment Management, LLC",1177102,2021-09-29,0.004,4626010,FSM
