Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2861088,2021-09-29,0.15259999999999999,84602372,DXPE
"American Century Companies, Inc.",1374700,2021-09-29,0.0733,40649879,DXPE
"Nantahala Capital Management, LLC",1175806,2021-09-29,0.06269999999999999,34768583,DXPE
"Vanguard Group, Inc. (The)",1151269,2021-09-29,0.061399999999999996,34043024,DXPE
Dimensional Fund Advisors LP,867942,2021-09-29,0.0463,25665044,DXPE
State Street Corporation,582891,2021-09-29,0.0311,17236086,DXPE
King Luther Capital Management,431028,2021-09-29,0.023,12745497,DXPE
Invesco Ltd.,397612,2021-09-29,0.0212,11757386,DXPE
"Geode Capital Management, LLC",310252,2021-09-29,0.0165,9174151,DXPE
Northern Trust Corporation,304605,2021-09-29,0.016200000000000003,9007169,DXPE
