Holder,Shares,Date Reported,% Out,Value,ABV
"Zimmer Partners, LP",3500000,2021-09-29,0.1167,34864900,ZTAQU
Cohen & Steers Inc.,1502921,2021-09-29,0.0501,14971197,ZTAQU
Bank of America Corporation,1144752,2021-09-29,0.0382,11403332,ZTAQU
Millennium Management LLC,1124764,2021-09-29,0.0375,11204224,ZTAQU
"Finepoint Capital, LP",1074812,2021-09-29,0.0358,10706632,ZTAQU
"Third Point, LLC",1000000,2021-09-29,0.0333,9961400,ZTAQU
"Apollo Management Holdings, L.P.",926897,2021-09-29,0.030899999999999997,9233191,ZTAQU
CNH Partners LLC,900000,2021-09-29,0.03,8965260,ZTAQU
Magnetar Financial LLC,858000,2021-09-29,0.0286,8546881,ZTAQU
"Silver Rock Financial, LP",523298,2021-09-29,0.0174,5212780,ZTAQU
