Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,544238,2021-09-29,0.0855,7347213,NAII
"Renaissance Technologies, LLC",460698,2021-09-29,0.0724,6219423,NAII
"Vanguard Group, Inc. (The)",283855,2021-09-29,0.0446,3832042,NAII
Morgan Stanley,166903,2021-09-29,0.0262,2253190,NAII
"Bridgeway Capital Management, Inc.",124510,2021-09-29,0.0196,1680885,NAII
"Geode Capital Management, LLC",35195,2021-09-29,0.0055000000000000005,475132,NAII
"Cutter & Co. Brokerage, Inc.",25600,2021-09-29,0.004,345600,NAII
O'Shaughnessy Asset Management LLC,22429,2021-09-29,0.0034999999999999996,302791,NAII
"Bailard, Inc.",17700,2021-09-29,0.0028000000000000004,238950,NAII
Northern Trust Corporation,15675,2021-09-29,0.0025,211612,NAII
