Holder,Shares,Date Reported,% Out,Value,ABV
Generation Investment Management LLP,11075871,2021-09-29,0.06860000000000001,406484465,RELY
"FMR, LLC",1949099,2021-09-29,0.0121,71531933,RELY
Massachusetts Financial Services Co.,1367688,2021-09-29,0.0085,50194149,RELY
JP Morgan Chase & Company,1325440,2021-09-29,0.008199999999999999,48643648,RELY
"Gilder, Gagnon, Howe & Co.",1161408,2021-09-29,0.0072,42623673,RELY
"Times Square Capital Management, LLC",842800,2021-09-29,0.0052,30930760,RELY
Millennium Management LLC,709089,2021-09-29,0.0044,26023566,RELY
"Goldman Sachs Group, Inc.",660296,2021-09-29,0.0040999999999999995,24232863,RELY
Lazard Asset Management LLC,577023,2021-09-29,0.0036,21176744,RELY
Citadel Advisors LLC,535449,2021-09-29,0.0033,19650978,RELY
