Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",16432651,2021-09-29,0.09140000000000001,398656113,OPCH
Blackrock Inc.,15859966,2021-09-29,0.0882,384762775,OPCH
"Vanguard Group, Inc. (The)",13817080,2021-09-29,0.0768,335202360,OPCH
Price (T.Rowe) Associates Inc,10514660,2021-09-29,0.058499999999999996,255085651,OPCH
Park West Asset Management LLC,6043475,2021-09-29,0.0336,146614703,OPCH
Wells Fargo & Company,5913078,2021-09-29,0.0329,143451272,OPCH
Ares Management Llc,4691896,2021-09-29,0.026099999999999998,113825396,OPCH
State Street Corporation,4065148,2021-09-29,0.0226,98620490,OPCH
Ubs Asset Management Americas Inc,3449980,2021-09-29,0.0192,83696514,OPCH
Nuveen Asset Management,2883984,2021-09-29,0.016,69965451,OPCH
