Holder,Shares,Date Reported,% Out,Value,ABV
"Moore Capital Management, LP",5000000,2021-09-29,0.030600000000000002,58500000,LICY
Bnp Paribas Asset Management Holding S.a.,4411003,2021-09-29,0.027000000000000003,51608735,LICY
Invesco Ltd.,3341919,2021-09-29,0.020499999999999997,39100452,LICY
Covalis Capital LLP,2875272,2021-09-29,0.0176,33640682,LICY
UBS O'Connor LLC,2164352,2021-09-29,0.013300000000000001,25322918,LICY
Park West Asset Management LLC,1700000,2021-09-29,0.0104,19890000,LICY
"Antara Capital, LP",1700000,2021-09-29,0.0104,19890000,LICY
Millennium Management LLC,1500718,2021-09-29,0.0092,17558400,LICY
Soroban Capital Partners LP,1500000,2021-09-29,0.0092,17550000,LICY
"MIC Capital Partners (Public) (US) IM, LLC",1500000,2021-09-29,0.0092,17550000,LICY
