Holder,Shares,Date Reported,% Out,Value,ABV
Royce & Associates LP,1090401,2021-09-29,0.04,13368316,DZSI
Blackrock Inc.,1055008,2021-09-29,0.0387,12934398,DZSI
AIGH Capital Management LLC,969015,2021-09-29,0.0356,11880123,DZSI
"Vanguard Group, Inc. (The)",836683,2021-09-29,0.030699999999999998,10257733,DZSI
"AWM Investment Company, Inc.",549143,2021-09-29,0.0202,6732493,DZSI
King Luther Capital Management,483000,2021-09-29,0.0177,5921580,DZSI
First Washington Corporation,372308,2021-09-29,0.0137,4564496,DZSI
"Portolan Capital Management, LLC",322370,2021-09-29,0.0118,3952256,DZSI
Penserra Capital Management LLC,319123,2021-09-29,0.011699999999999999,3912447,DZSI
Dimensional Fund Advisors LP,276565,2021-09-29,0.0102,3390686,DZSI
