Holder,Shares,Date Reported,% Out,Value,ABV
"Hennion & Walsh Asset Management, Inc.",795485,2021-09-29,0.0169,12974360,IIM
SIT Investment Associates Inc,701988,2021-09-29,0.0149,11449424,IIM
Parametric Portfolio Associates,647575,2021-09-29,0.0138,10561948,IIM
Wells Fargo & Company,447896,2021-09-29,0.0095,7305183,IIM
Morgan Stanley,340747,2021-09-29,0.0072,5557583,IIM
UBS Group AG,322264,2021-09-29,0.0068000000000000005,5256125,IIM
Citadel Advisors LLC,310232,2021-09-29,0.0066,5059883,IIM
"Guggenheim Capital, LLC",277970,2021-09-29,0.0059,4533690,IIM
Bank of America Corporation,277016,2021-09-29,0.0059,4518130,IIM
"Advisors Asset Management, Inc.",273975,2021-09-29,0.0058,4468532,IIM
