Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",9533137,2021-09-29,0.0861,188660781,AVYA
Victory Capital Management Inc.,8058696,2021-09-29,0.0728,159481593,AVYA
"River Road Asset Management, LLC",8036426,2021-09-29,0.0726,159040870,AVYA
Alkeon Capital Management LLC,5591841,2021-09-29,0.050499999999999996,110662533,AVYA
Blackrock Inc.,5421916,2021-09-29,0.049,107299717,AVYA
Contour Asset Management LLC,4426765,2021-09-29,0.04,87605679,AVYA
"American Century Companies, Inc.",4090822,2021-09-29,0.037000000000000005,80957367,AVYA
Melqart Asset Management UK Ltd.,2828082,2021-09-29,0.0255,55967742,AVYA
Capital World Investors,2705000,2021-09-29,0.024399999999999998,53531950,AVYA
State Street Corporation,2024814,2021-09-29,0.0183,40071069,AVYA
