Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",297988697,2021-09-29,0.0759,4219519949,F
Blackrock Inc.,266501882,2021-09-29,0.0679,3773666649,F
State Street Corporation,164032458,2021-09-29,0.0418,2322699605,F
Newport Trust Co,160486909,2021-09-29,0.0409,2272494631,F
"Geode Capital Management, LLC",65225928,2021-09-29,0.0166,923599140,F
Bank of America Corporation,51028567,2021-09-29,0.013000000000000001,722564508,F
Northern Trust Corporation,41201768,2021-09-29,0.0105,583417034,F
Norges Bank Investment Management,39459231,2020-12-30,0.0101,346846640,F
"Shaw D.E. & Co., Inc.",29830501,2021-09-29,0.0076,422399894,F
Bank Of New York Mellon Corporation,29424662,2021-09-29,0.0075,416653213,F
