Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5092938,2021-09-29,0.1487,281181106,BANR
"Vanguard Group, Inc. (The)",3776227,2021-09-29,0.11019999999999999,208485492,BANR
Dimensional Fund Advisors LP,2297624,2021-09-29,0.06709999999999999,126851821,BANR
State Street Corporation,1720295,2021-09-29,0.050199999999999995,94977486,BANR
Goldman Sachs Group Inc,1208773,2021-09-29,0.0353,66736357,BANR
"Channing Capital Management, LLC",1134163,2021-09-29,0.0331,62617139,BANR
Bank Of New York Mellon Corporation,863898,2021-09-29,0.0252,47695808,BANR
Nuveen Asset Management,799798,2021-09-29,0.023399999999999997,44156847,BANR
Victory Capital Management Inc.,750545,2021-09-29,0.0219,41437589,BANR
"Charles Schwab Investment Management, Inc.",664034,2021-09-29,0.0194,36661317,BANR
