Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,217854,2021-09-29,0.0167,8511555,GLSI
"Vanguard Group, Inc. (The)",149294,2021-09-29,0.0115,5832916,GLSI
Invesco Ltd.,148087,2021-09-29,0.011399999999999999,5785759,GLSI
State Street Corporation,59714,2021-09-29,0.0046,2333025,GLSI
"Geode Capital Management, LLC",56919,2021-09-29,0.0044,2223825,GLSI
Northern Trust Corporation,36510,2021-09-29,0.0028000000000000004,1426445,GLSI
Bank of Montreal/Can/,28229,2021-09-29,0.0022,1102907,GLSI
Millennium Management LLC,15098,2021-09-29,0.0012,589878,GLSI
Tibra Equities Europe Ltd,12700,2021-09-29,0.001,496189,GLSI
Bank Of New York Mellon Corporation,9933,2021-09-29,0.0008,388082,GLSI
