Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,1262075,2021-09-29,0.050499999999999996,12418818,CLRMU
"Aristeia Capital, LLC",991176,2021-09-29,0.039599999999999996,9753171,CLRMU
Magnetar Financial LLC,955210,2021-09-29,0.0382,9399266,CLRMU
Longfellow Investment Management Co. LLC,582849,2021-09-29,0.0233,5735234,CLRMU
Kepos Capital Lp,525000,2021-09-29,0.021,5166000,CLRMU
Shaolin Capital Management LLC,515916,2021-09-29,0.0206,5076613,CLRMU
"Basso Capital Management, L.P.",350744,2021-09-29,0.013999999999999999,3451320,CLRMU
"TIG Advisors, LLC",342320,2021-09-29,0.0137,3368428,CLRMU
"Boothbay Fund Management, LLC",290728,2021-09-29,0.0116,2860763,CLRMU
"Hound Partners, LLC",248763,2021-09-29,0.01,2447827,CLRMU
