Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3511638,2021-09-29,0.096,1033018550,LII
"Vanguard Group, Inc. (The)",3285898,2021-09-29,0.0898,966612614,LII
State Street Corporation,1295883,2021-09-29,0.0354,381209902,LII
"Wellington Management Group, LLP",1285903,2021-09-29,0.0351,378274085,LII
Kayne Anderson Rudnick Investment Management LLC,1109997,2021-09-29,0.030299999999999997,326527817,LII
Atlanta Capital Management Company LLC,1077426,2021-09-29,0.0294,316946406,LII
Price (T.Rowe) Associates Inc,830855,2021-09-29,0.0227,244412615,LII
Capital World Investors,655278,2021-09-29,0.0179,192763129,LII
Impax Asset Management Group Plc,500607,2021-09-29,0.0137,147263561,LII
"Geode Capital Management, LLC",464084,2021-09-29,0.0127,136519590,LII
