Holder,Shares,Date Reported,% Out,Value,ABV
Novo Holdings A/S,3327312,2021-09-29,0.13119999999999998,19697687,LVTX
"Redmile Group, LLC",2816196,2021-09-29,0.11109999999999999,16671880,LVTX
"Nicholas Investment Partners, LP",528953,2021-09-29,0.0209,3131401,LVTX
"Nantahala Capital Management, LLC",369290,2021-09-29,0.0146,2186196,LVTX
AXA S.A.,229121,2021-09-29,0.009000000000000001,1356396,LVTX
Sphera Funds Management Ltd,215359,2021-09-29,0.0085,1274925,LVTX
Artal Group S.A.,200000,2021-09-29,0.0079,1184000,LVTX
"Falcon Edge Capital, LP",140229,2021-09-29,0.0055000000000000005,830155,LVTX
"DAFNA Capital Management, LLC",139332,2021-09-29,0.0055000000000000005,824845,LVTX
"Point72 Asset Management, L.P.",123911,2021-09-29,0.0049,733553,LVTX
