Holder,Shares,Date Reported,% Out,Value,ABV
Bleichroeder LP,2170948,2021-09-29,0.102,11896795,LIQT
"AWM Investment Company, Inc.",1978444,2021-09-29,0.0929,10841873,LIQT
"Clear Harbor Asset Management, LLC",1265313,2021-09-29,0.0594,6933915,LIQT
"Wellington Management Group, LLP",1000293,2021-09-29,0.047,5481605,LIQT
Royce & Associates LP,580120,2021-09-29,0.0273,3179057,LIQT
"Wealthtrust Axiom, LLC",366197,2021-09-29,0.0172,2006759,LIQT
Acuitas Investments LLC,295704,2021-09-29,0.0139,1620457,LIQT
"Vanguard Group, Inc. (The)",256822,2021-09-29,0.0121,1407384,LIQT
Overbrook Management Corp,169500,2021-09-29,0.008,928860,LIQT
"Russell Investments Group, Ltd.",165451,2021-09-29,0.0078000000000000005,906671,LIQT
