Holder,Shares,Date Reported,% Out,Value,ABV
Towerview LLC.,1161144,2021-09-29,0.2303,26125740,SGA
Price (T.Rowe) Associates Inc,657258,2021-09-29,0.1303,14788305,SGA
"FMR, LLC",564969,2021-09-29,0.11199999999999999,12711802,SGA
Dimensional Fund Advisors LP,374028,2021-09-29,0.0742,8415630,SGA
Minerva Advisors LLC,196337,2021-09-29,0.038900000000000004,4417582,SGA
"Vanguard Group, Inc. (The)",196255,2021-09-29,0.038900000000000004,4415737,SGA
"Renaissance Technologies, LLC",156778,2021-09-29,0.0311,3527505,SGA
Royce & Associates LP,128478,2021-09-29,0.0255,2890755,SGA
"Kennedy Capital Management, Inc.",128311,2021-09-29,0.0254,2886997,SGA
Blackrock Inc.,103946,2021-09-29,0.0206,2338785,SGA
