Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,3103813,2021-09-29,0.0407,66049140,ETG
UBS Group AG,2129649,2021-09-29,0.0279,45318930,ETG
Bank of America Corporation,1523773,2021-09-29,0.02,32425889,ETG
Cohen & Steers Inc.,759151,2021-09-29,0.009899999999999999,16154733,ETG
"Advisors Asset Management, Inc.",549442,2021-09-29,0.0072,11692125,ETG
"1607 Capital Partners, LLC",506189,2021-09-29,0.0066,10771701,ETG
Wells Fargo & Company,298805,2021-09-29,0.0039000000000000003,6358570,ETG
"Punch & Associates Investment Management, Inc.",281546,2021-09-29,0.0037,5991298,ETG
First Trust Advisors Lp,265027,2021-09-29,0.0034999999999999996,5639774,ETG
"Guggenheim Capital, LLC",242560,2021-09-29,0.0032,5161676,ETG
