Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,2010527,2021-09-29,0.1005,20165585,SWETU
Shaolin Capital Management LLC,996045,2021-09-29,0.049800000000000004,9990331,SWETU
Magnetar Financial LLC,658228,2021-09-29,0.0329,6602026,SWETU
"Bracebridge Capital, LLC",469036,2021-09-29,0.0235,4704431,SWETU
"Cowen Investment Management, LLC",250000,2021-09-29,0.0125,2507500,SWETU
Context Advisory LLC,197467,2021-09-29,0.009899999999999999,1980594,SWETU
Anson Funds Management LP,170000,2021-09-29,0.0085,1705100,SWETU
Lombard Odier Asset Management (USA) Corp,100000,2021-09-29,0.005,1003000,SWETU
Bayberry Capital Partners LP,100000,2021-09-29,0.005,1003000,SWETU
HRT Financial LLC,99982,2021-09-29,0.005,1002819,SWETU
