Holder,Shares,Date Reported,% Out,Value,ABV
"Parnassus Investments, LLC",12285593,2021-09-29,0.15289999999999998,151604217,ANGI
Brown Advisory Inc.,9023800,2021-12-30,0.11230000000000001,83109198,ANGI
"Vanguard Group, Inc. (The)",6350295,2021-09-29,0.079,78362640,ANGI
ShawSpring Partners LLC,4501823,2021-12-30,0.055999999999999994,41461789,ANGI
"Point72 Asset Management, L.P.",2811113,2021-09-29,0.035,34689134,ANGI
Ulysses Management Llc,2690223,2021-09-29,0.0335,33197351,ANGI
"FMR, LLC",2404020,2021-09-29,0.029900000000000003,29665606,ANGI
VGI Partners PTY Ltd.,2386580,2021-09-29,0.0297,29450397,ANGI
683 Capital Management LLC,2272803,2021-09-29,0.028300000000000002,28046389,ANGI
"Renaissance Technologies, LLC",1898535,2021-09-29,0.0236,23427921,ANGI
